user_q,std_q,match_label,class_label
"要带委托人的身份证明吗,装表接电具体指什么",1,1,"12,59"
"我家是农村的,是高压用户",1,1,"27,37"
"委托人的身份证明需要吗,我这里是新盖的",1,1,"12,29"
"我需要带客户有效身份证明吗,规划批复文件是不是也需要带着？",1,1,"7,32"
"低压用户,要带事业法人证书或组织机构代码证复印件吗",1,1,"2,23"
"我是机关事业单位的,国家给了优惠",1,1,"40,33"
"低压用户,是国家优惠电价",1,1,"2,50"
"要房屋产权证明吗,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗",1,1,"44,49"
"要事业法人证书或组织机构代码证复印件吗,要团级及以上证明吗",1,1,"23,25"
"要带营业执照复印件吗,我属于企业",1,1,"21,39"
"我这算是私人宅基地建筑,要报装申请资料吗",1,1,"15,42"
"带什么呢,要主体证明吗",1,1,"6,38"
"要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗",1,1,"34,41"
"我这里是新盖的,需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗",1,1,"29,57"
"护照需要吗,要带事业法人证书或组织机构代码证复印件吗",1,1,"9,23"
"我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,要上级批准文件、立项批准文件吗",1,1,"34,53"
"我这里是新建的,我属于企业",1,1,"29,39"
"我是非居民,需要带立项文件吗",1,1,"17,31"
"我需要带客户有效身份证明吗,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗",1,1,"7,49"
"我是小区居民,是国家优惠电价",1,1,"3,50"
"护照需要吗,我需要要带有效营业执照复印件吗",1,1,"9,19"
"我需要要带有业执照复印件吗,高压",1,1,"21,37"
"我是代表学校来的,要乡镇及以上政府或规划部门的批复文件吗",1,1,"22,28"
"我是代表公司来的,是我租的房子",1,1,"20,45"
"低压用户,是国家优惠价",1,1,"2,33"
"我这算是私人宅基地建筑,规划批复文件是不是也需要带着？",1,1,"15,32"
"要房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,装接电表具体指什么",1,1,"26,36"
"需要带租赁协议复印件吗,要带项目立项及批复吗",1,1,"14,52"
"我需要带护照吗,要房屋产权证明吗",1,1,"9,44"
"委托授权书也要吗,我这里是新盖的",1,1,"13,29"
"我需要拿户口簿吗,需要带立项文件吗",1,1,"10,31"
"我需要要带有业执照复印件吗,是国家优惠价",1,1,"21,33"
"申请受理，我要怎么做,是代表学校来的",1,1,"5,22"
"我是代表我们公司来的,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗",1,1,"20,34"
"要带有效营业执照复印件吗,要建设工程规划许可证及附件吗",1,1,"19,55"
"我需要带身份证吗,我是军队的",1,1,"8,24"
"要带客户有效身份证明吗,是国家优惠电价",1,1,"7,50"
"需要带房产证吗,我家是农村的",1,1,"14,27"
"如何办电？,我是非居民",1,1,"4,17"
"要带身份证吗,我是非居民",1,1,"8,17"
"要带营业执照复印件吗,要土地租赁协议及产权人同意报装证明材料吗",1,1,"21,48"
"低压用户,我这里是新建的",1,1,"2,29"
"需要带政府的批复文件吗,我是非居民",1,1,"16,17"
"我需要带户口簿吗,我这里是新盖的",1,1,"10,29"
"申请受理，我要怎么做,要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗",1,1,"5,41"
"委托授权书也要吗,要上级批准文件吗",1,1,"13,53"
"要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗,我需要带建设工程规划许可证及附件吗",1,1,"51,55"
"申请受理这一步包括什么,要团级及以上证明吗",1,1,"5,25"
"是国家优惠电价,要上级批准文件、立项批准文件吗",1,1,"50,53"
"要带企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办人的身份证复印件吗,要上级批准文件、立项批准文件吗",1,1,"18,53"
"需要带租赁协议复印件吗,需要带立项文件吗",1,1,"14,31"
"需要带房产证吗,我在我们村里办电",1,1,"14,27"
"我是高压用户,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗",1,1,"37,57"
"我需要要带有效营业执照复印件吗,要乡镇及以上政府或规划部门的批复文件吗",1,1,"19,28"
"我这算是私人宅基地建筑,要上级批准文件吗",1,1,"15,53"
"需要带什么吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗",1,1,"6,51"
"低压用户,我这里是新盖的",1,1,"2,29"
"要合法的土地使用证明吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗",1,1,"47,51"
"申请受理，我要怎么做,要规划立项",1,1,"5,54"
"带什么呢,我需要要带有业执照复印件吗",1,1,"6,21"
"委托人的身份证明需要吗,我这里是新建的",1,1,"12,29"
"外部工程施工指什么,方案答复具体指什么",1,1,"35,58"
"要合法的土地使用证明吗,要建设工程规划许可证及附件吗",1,1,"47,55"
"委托授权书也要吗,这房子是我租的",1,1,"13,45"
"我是军队的,要带规划批复文件吗",1,1,"24,32"
"要合法的土地使用证明吗,要上级批准文件吗",1,1,"47,53"
"护照需要吗,我是代表公司来的",1,1,"9,20"
"我是小区用户,要带营业执照复印件吗",1,1,"3,21"
"我需要带企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办人的身份证复印件吗,我属于企业",1,1,"18,39"
"我是低压用户,要乡镇及以上政府或规划部门的批复文件吗",1,1,"2,28"
"我需要拿户口簿吗,要团级及以上证明吗",1,1,"10,25"
"我是小区居民,要带委托人的身份证明吗",1,1,"3,12"
"需要带什么吗,高压",1,1,"6,37"
"我需要要带有业执照复印件吗,装接电表具体指什么",1,1,"21,36"
"我是代表学校来的,方案答复这一步我需要做什么？",1,1,"22,58"
"要带着土地租赁协议及产权人同意报装证明材料吗,我是做钢铁的",1,1,"48,56"
"我在我们村里办电,这房子是我租的",1,1,"27,45"
"我不是居民,装接电表是？",1,1,"17,36"
"要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗,是不是也要主体证明",1,1,"34,38"
"我这里是新盖的,是代表机关事业单位来的",1,1,"29,40"
"我是小区用户,要带委托人的身份证明吗",1,1,"3,12"
"要带委托人的身份证明吗,要立项、规划批复文件吗",1,1,"12,30"
"我需要带户口簿吗,我属于企业",1,1,"10,39"
"要房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,是国家优惠价",1,1,"26,33"
"要事业法人证书或组织机构代码证复印件吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗",1,1,"23,34"
"我属于企业,这房子是我租的",1,1,"39,45"
"需不需要报装申请资料,装表接电具体指什么",1,1,"42,59"
"我是代表学校来的,要合法的土地使用证明吗",1,1,"22,47"
"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要上级批准文件、立项批准文件吗",1,1,"43,53"
"需要带租赁协议复印件吗,我是军队的",1,1,"14,24"
"我是代表我们公司来的,我需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗",1,1,"20,26"
"要带营业执照复印件吗,国家给了优惠",1,1,"21,33"
"我是低压用户,方案答复具体指什么",1,1,"2,58"
"我需要带户口簿吗,要带规划批复文件吗",1,1,"10,32"
"我需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,外部工程施工具体指什么",1,1,"26,35"
"规划批复文件是不是也需要带着？,需不需要报装申请资料",1,1,"32,42"
"要带事业法人证书或组织机构代码证复印件吗,国家给了优惠",1,1,"23,33"
"我是机关事业单位的,方案答复这一步我需要做什么？",1,1,"40,58"
"我需要要带有效营业执照复印件吗,我是高压用户",1,1,"19,37"
"我替我家里来办,我家属于宅基地",1,1,"11,15"
"国家给了优惠,外部工程施工指什么",1,1,"33,35"
"需不需要乡镇及以上政府或规划部门的批复文件,需不需要报装申请资料",1,1,"28,42"
"我是代表公司来的,外部工程施工具体指什么",1,1,"20,35"
"要主体证明吗,我是做钢铁的",1,1,"38,56"
"我家属于宅基地,需要带政府的批复文件吗",1,1,"15,16"
"我替我朋友来办,我需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗",1,1,"11,26"
"是不是也要主体证明,方案答复具体指什么",1,1,"38,58"
"需要带规划部门的批复文件吗,我是高压用户",1,1,"16,37"
"需要带规划部门的批复文件吗,我需要带建设工程规划许可证及附件吗",1,1,"16,55"
"我属于企业,我需要带建设工程规划许可证及附件吗",1,1,"39,55"
"我是军队的,是不是也要主体证明",1,1,"24,38"
"要带事业法人证书或组织机构代码证复印件吗,要规划立项",1,1,"23,54"
"要立项、规划批复文件吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗",1,1,"30,34"
"我是非居民,国家给了优惠",1,1,"17,33"
"我需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,要租赁协议复印件及产权人同意报装证明材料吗",1,1,"26,46"
"我是军队的,要带着土地租赁协议及产权人同意报装证明材料吗",1,1,"24,48"
"我替我朋友来办,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗",1,1,"11,49"
"要带客户有效身份证明吗,国家给了优惠",1,1,"7,33"
"需不需要报装申请资料,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗",1,1,"42,57"
"我需要带企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办人的身份证复印件吗,是不是也要主体证明",1,1,"18,38"
"要带营业执照复印件吗,我是代表学校来的",1,1,"21,22"
"我是机关事业单位的,要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗",1,1,"40,41"
"要团级及以上证明吗,装表接电具体指什么",1,1,"25,59"
"我是军队的,需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗",1,1,"24,26"
"要团级及以上证明吗,要房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗",1,1,"25,26"
"我家属于宅基地,要团级及以上证明吗",1,1,"15,25"
"要立项、规划批复文件吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗",1,1,"30,51"
"需要带政府的批复文件吗,我需要要带有业执照复印件吗",1,1,"16,21"
"我需要拿户口簿吗,规划批复文件是不是也需要带着？",1,1,"10,32"
"委托授权书也要吗,是我租的房子",1,1,"13,45"
"要带营业执照复印件吗,要房屋产权证明嘛",1,1,"21,44"
"是国家优惠价,要租赁协议复印件及产权人同意报装证明材料吗",1,1,"33,46"
"需要带房产证吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗",1,1,"14,34"
"我这里是新盖的,要带着企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗",1,1,"29,41"
"需要带什么吗,需要带租赁协议复印件吗",1,1,"6,14"
"如何办电？,要房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗",1,1,"4,26"
"我替我家里来办,我是做钢铁的",1,1,"11,56"
"要立项、规划批复文件吗,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗",1,1,"30,49"
"需要带什么吗,是国家优惠价",1,1,"6,33"
"要立项、规划批复文件吗,装接电表是？",1,1,"30,36"
"需要带规划部门的批复文件吗,要报装申请资料吗",1,1,"16,42"
"高压,要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗",1,1,"37,41"
"低压用户,我是代表公司来的",1,1,"2,20"
"需要带政府的批复文件吗,我需要带建设工程规划许可证及附件吗",1,1,"16,55"
"我需要带房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗,需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗",1,1,"26,43"
"您好，我想问一下怎么办电呢,委托授权书也要吗",1,1,"4,13"
"委托人的身份证明需要吗,要建设工程规划许可证及附件吗",1,1,"12,55"
"您好，我想问一下怎么办电呢,要带着土地租赁协议及产权人同意报装证明材料吗",1,1,"4,48"
"我替我朋友来办,我是机关事业单位的",1,1,"11,40"
"委托人的身份证明需要吗,要房屋产权证明吗",1,1,"12,44"
"我替我朋友来办,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗",1,1,"11,34"
"申请受理，我要怎么做,我需要带护照吗",1,1,"5,9"
"我需要拿户口簿吗,要带规划批复文件吗",1,1,"10,32"
"我在我们村里办电,外部工程施工指什么",1,1,"27,35"
"要团级及以上证明吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗",1,1,"25,34"
"我是小区用户,要土地租赁协议及产权人同意报装证明材料吗",1,1,"3,48"
"如何办电？,我是做钢铁的",1,1,"4,56"
"要带立项、规划批复文件吗,我需要带建设工程规划许可证及附件吗",1,1,"30,55"
"我是非居民,要带着企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗",1,1,"17,41"
"申请受理，我要怎么做,我是做钢铁的",1,1,"5,56"
"我是非居民,我是机关事业单位的",1,1,"17,40"
"要带客户有效身份证明吗,当时电价有打折",1,1,"7,50"
"需要带什么吗,外部工程施工具体指什么",1,1,"6,35"
"我是代表学校来的,国家给了优惠",1,1,"22,33"
"要乡镇及以上政府或规划部门的批复文件吗,要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗",1,1,"28,41"
"我是低压用户,属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户",1,1,"2,56"
"我需要带护照吗,需不需要报装申请资料",1,1,"9,42"
"要带客户有效身份证明吗,要事业法人证书或组织机构代码证复印件吗",1,1,"7,23"
"要带有效营业执照复印件吗,我是代表我们公司来的",1,1,"19,20"
"我是军队的,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗",1,1,"24,49"
"我是代表公司来的,要建设工程规划许可证及附件吗",1,1,"20,55"
"需要带什么吗,要带企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办人的身份证复印件吗",1,1,"6,18"
"要土地租赁协议及产权人同意报装证明材料吗,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗",1,1,"48,57"
"我是小区居民,要带身份证吗",1,1,"3,8"
"我代表公司来的,要租赁协议复印件及产权人同意报装证明材料吗",1,1,"39,46"
"我需要拿户口簿吗,要主体证明吗",1,1,"10,38"
"如何办电？,我是机关事业单位的",1,1,"4,40"
"我需要拿户口簿吗,要项目立项及批复吗",1,1,"10,52"
"要带立项、规划批复文件吗,要上级批准文件、立项批准文件吗",1,1,"30,53"
"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,我是做钢铁的",1,1,"43,56"
"要规划立项,我需要带建设工程规划许可证及附件吗",1,1,"54,55"
"如何办电？,要带营业执照复印件吗",1,1,"4,21"
"装接电表具体指什么,方案答复具体指什么",1,1,"36,58"
"申请受理，我要怎么做,要房屋产权证明吗",1,1,"5,44"
"要带委托人的身份证明吗,是国家优惠电价",1,1,"12,50"
"我是代表公司来的,要带立项、规划批复文件吗",1,1,"20,30"
"我是代表公司来的,要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗",1,1,"20,43"
"需要带什么吗,要规划立项",1,1,"6,54"
"护照需要吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会）吗",1,1,"9,34"
"要带企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办人的身份证复印件吗,是不是需要团级及以上证明",1,1,"18,25"
"我是低压用户,要上级批准文件、立项批准文件吗",1,1,"2,53"
"要带委托授权书吗,是不是需要团级及以上证明",1,1,"13,25"
"要报装申请资料吗,要上级批准文件吗",1,1,"42,53"
"我是代表我们公司来的,装接电表具体指什么",1,1,"20,36"
"带什么呢,要房产证复印件或租赁协议复印件（出具房产证复印件及同意报装证明）吗",1,1,"6,26"
"要乡镇及以上政府或规划部门的批复文件吗,需要带立项文件吗",1,1,"28,31"
"要带事业法人证书或组织机构代码证复印件吗,要乡镇及以上政府或规划部门的批复文件吗",1,1,"23,28"
"要带客户有效身份证明吗,我是代表机关事业单位来的",1,1,"7,40"
"要带有效营业执照复印件吗,我这里是新盖的",1,1,"19,29"
"我是机关事业单位的,要带立项、规划批复文件吗",1,1,"40,30"
"我是军队的,装接电表是？",1,1,"24,36"
"我家属于宅基地,要带着企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗",1,1,"15,41"
"我家属于宅基地,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗",1,1,"15,49"
"需要带房产证吗,我这里是新盖的",1,1,"14,29"
"要带身份证吗,要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗",1,1,"8,43"
"我需要带客户有效身份证明吗,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗",1,1,"7,49"
"我需要带身份证吗,我这算是私人宅基地建筑",1,1,"8,15"
"是不是需要团级及以上证明,要规划立项",1,1,"25,54"
"我需要带护照吗,要主体证明吗",1,1,"9,38"
"我家是农村的,要房屋产权证明吗",1,1,"27,44"
"需要带规划部门的批复文件吗,我家是农村的",1,1,"16,27"
"装接电表具体指什么,是不是也要主体证明",1,1,"36,38"
