id,query,label
485,"我是小区居民,要带着企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗","3,41"
486,"我是小区用户,要企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗","3,41"
487,"我是小区用户,要带着企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办的身份证复印件吗","3,41"
488,"我是小区居民,要报装申请资料吗","3,42"
489,"我是小区居民,需不需要报装申请资料","3,42"
490,"我是小区用户,要报装申请资料吗","3,42"
491,"我是小区用户,需不需要报装申请资料","3,42"
492,"我是小区居民,要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗","3,43"
493,"我是小区居民,需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗","3,43"
494,"我是小区用户,要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗","3,43"
495,"我是小区用户,需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗","3,43"
496,"我是小区居民,要房屋产权证明吗","3,44"
497,"我是小区居民,要房屋产权证明嘛","3,44"
498,"我是小区用户,要房屋产权证明吗","3,44"
499,"我是小区用户,要房屋产权证明嘛","3,44"
500,"我是小区居民,这房子是我租的","3,45"
501,"我是小区居民,是我租的房子","3,45"
502,"我是小区用户,这房子是我租的","3,45"
503,"我是小区用户,是我租的房子","3,45"
504,"我是小区居民,要租赁协议复印件及产权人同意报装证明材料吗","3,46"
505,"我是小区居民,我需要带着租赁协议复印件及产权人同意报装证明材料吗","3,46"
506,"我是小区用户,要租赁协议复印件及产权人同意报装证明材料吗","3,46"
507,"我是小区用户,我需要带着租赁协议复印件及产权人同意报装证明材料吗","3,46"
508,"我是小区居民,要合法的土地使用证明吗","3,47"
509,"我是小区居民,要合法的土地使用证明吗","3,47"
510,"我是小区用户,要合法的土地使用证明吗","3,47"
511,"我是小区用户,要合法的土地使用证明吗","3,47"
512,"我是小区居民,要土地租赁协议及产权人同意报装证明材料吗","3,48"
513,"我是小区居民,要带着土地租赁协议及产权人同意报装证明材料吗","3,48"
514,"我是小区用户,要土地租赁协议及产权人同意报装证明材料吗","3,48"
515,"我是小区用户,要带着土地租赁协议及产权人同意报装证明材料吗","3,48"
516,"我是小区居民,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","3,49"
517,"我是小区居民,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","3,49"
518,"我是小区用户,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","3,49"
519,"我是小区用户,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","3,49"
520,"我是小区居民,是国家优惠电价","3,50"
521,"我是小区居民,当时电价有打折","3,50"
522,"我是小区用户,是国家优惠电价","3,50"
523,"我是小区用户,当时电价有打折","3,50"
524,"我是小区居民,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","3,51"
525,"我是小区居民,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","3,51"
526,"我是小区用户,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","3,51"
527,"我是小区用户,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","3,51"
528,"我是小区居民,要项目立项及批复吗","3,52"
529,"我是小区居民,要带项目立项及批复吗","3,52"
530,"我是小区用户,要项目立项及批复吗","3,52"
531,"我是小区用户,要带项目立项及批复吗","3,52"
532,"我是小区居民,要上级批准文件、立项批准文件吗","3,53"
533,"我是小区居民,要上级批准文件吗","3,53"
534,"我是小区用户,要上级批准文件、立项批准文件吗","3,53"
535,"我是小区用户,要上级批准文件吗","3,53"
536,"我是小区居民,要规划立项","3,54"
537,"我是小区用户,要规划立项","3,54"
538,"我是小区居民,要建设工程规划许可证及附件吗","3,55"
539,"我是小区居民,我需要带建设工程规划许可证及附件吗","3,55"
540,"我是小区用户,要建设工程规划许可证及附件吗","3,55"
541,"我是小区用户,我需要带建设工程规划许可证及附件吗","3,55"
542,"我是小区居民,我属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户","3,56"
543,"我是小区居民,我是做钢铁的","3,56"
544,"我是小区用户,我属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户","3,56"
545,"我是小区用户,我是做钢铁的","3,56"
546,"我是小区居民,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","3,57"
547,"我是小区居民,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","3,57"
548,"我是小区用户,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","3,57"
549,"我是小区用户,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","3,57"
550,"我是小区居民,方案答复具体指什么","3,58"
551,"我是小区居民,方案答复这一步我需要做什么？","3,58"
552,"我是小区用户,方案答复具体指什么","3,58"
553,"我是小区用户,方案答复这一步我需要做什么？","3,58"
554,"我是小区居民,装表接电具体指什么","3,59"
555,"我是小区居民,装表接电是？","3,59"
556,"我是小区用户,装表接电具体指什么","3,59"
557,"我是小区用户,装表接电是？","3,59"
558,"您好，我想问一下怎么办电呢,申请受理这一步包括什么","4,5"
559,"您好，我想问一下怎么办电呢,申请受理，我要怎么做","4,5"
560,"如何办电？,申请受理这一步包括什么","4,5"
561,"如何办电？,申请受理，我要怎么做","4,5"
562,"您好，我想问一下怎么办电呢,需要带什么吗","4,6"
563,"您好，我想问一下怎么办电呢,带什么","4,6"
564,"如何办电？,需要带什么吗","4,6"
565,"如何办电？,带什么","4,6"
566,"您好，我想问一下怎么办电呢,我需要带客户有效身份证明吗","4,7"
567,"您好，我想问一下怎么办电呢,要带客户有效身份证明吗","4,7"
568,"如何办电？,我需要带客户有效身份证明吗","4,7"
569,"如何办电？,要带客户有效身份证明吗","4,7"
570,"您好，我想问一下怎么办电呢,我需要带身份证吗","4,8"
571,"您好，我想问一下怎么办电呢,要带身份证吗","4,8"
572,"如何办电？,我需要带身份证吗","4,8"
573,"如何办电？,要带身份证吗","4,8"
574,"您好，我想问一下怎么办电呢,我需要带护照吗","4,9"
575,"您好，我想问一下怎么办电呢,护照需要吗","4,9"
576,"如何办电？,我需要带护照吗","4,9"
577,"如何办电？,护照需要吗","4,9"
578,"您好，我想问一下怎么办电呢,我需要带户口簿吗","4,10"
579,"您好，我想问一下怎么办电呢,我需要拿户口簿吗","4,10"
580,"如何办电？,我需要带户口簿吗","4,10"
581,"如何办电？,我需要拿户口簿吗","4,10"
582,"您好，我想问一下怎么办电呢,我替我朋友来办","4,11"
583,"您好，我想问一下怎么办电呢,我替我家里来办","4,11"
584,"如何办电？,我替我朋友来办","4,11"
585,"如何办电？,我替我家里来办","4,11"
586,"您好，我想问一下怎么办电呢,要带委托人的身份证明吗","4,12"
587,"您好，我想问一下怎么办电呢,委托人的身份证明需要吗","4,12"
588,"如何办电？,要带委托人的身份证明吗","4,12"
589,"如何办电？,委托人的身份证明需要吗","4,12"
590,"您好，我想问一下怎么办电呢,要带委托授权书吗","4,13"
591,"您好，我想问一下怎么办电呢,委托授权书也要吗","4,13"
592,"如何办电？,要带委托授权书吗","4,13"
593,"如何办电？,委托授权书也要吗","4,13"
594,"您好，我想问一下怎么办电呢,需要带房产证吗","4,14"
595,"您好，我想问一下怎么办电呢,需要带租赁协议复印件吗","4,14"
596,"如何办电？,需要带房产证吗","4,14"
597,"如何办电？,需要带租赁协议复印件吗","4,14"
598,"您好，我想问一下怎么办电呢,我这算是私人宅基地建筑","4,15"
599,"您好，我想问一下怎么办电呢,我家属于宅基地","4,15"
600,"如何办电？,我这算是私人宅基地建筑","4,15"
601,"如何办电？,我家属于宅基地","4,15"
602,"您好，我想问一下怎么办电呢,需要带政府的批复文件吗","4,16"
603,"您好，我想问一下怎么办电呢,需要带规划部门的批复文件吗","4,16"
604,"如何办电？,需要带政府的批复文件吗","4,16"
605,"如何办电？,需要带规划部门的批复文件吗","4,16"
606,"您好，我想问一下怎么办电呢,我是非居民","4,17"
607,"您好，我想问一下怎么办电呢,我不是居民","4,17"
608,"如何办电？,我是非居民","4,17"
609,"如何办电？,我不是居民","4,17"
610,"您好，我想问一下怎么办电呢,要带企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办人的身份证复印件吗","4,18"
611,"您好，我想问一下怎么办电呢,我需要带企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办人的身份证复印件吗","4,18"
612,"如何办电？,要带企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办人的身份证复印件吗","4,18"
613,"如何办电？,我需要带企业法定代表人身份证复印件，或法定代表人签章的授权本单位人员的授权委托书及被授权经办人的身份证复印件吗","4,18"
614,"您好，我想问一下怎么办电呢,要带有效营业执照复印件吗","4,19"
615,"您好，我想问一下怎么办电呢,我需要要带有效营业执照复印件吗","4,19"
616,"如何办电？,要带有效营业执照复印件吗","4,19"
617,"如何办电？,我需要要带有效营业执照复印件吗","4,19"
618,"您好，我想问一下怎么办电呢,我是代表公司来的","4,20"
619,"您好，我想问一下怎么办电呢,我是代表我们公司来的","4,20"
620,"如何办电？,我是代表公司来的","4,20"
621,"如何办电？,我是代表我们公司来的","4,20"
622,"您好，我想问一下怎么办电呢,要带营业执照复印件吗","4,21"
623,"您好，我想问一下怎么办电呢,我需要要带有业执照复印件吗","4,21"
624,"如何办电？,要带营业执照复印件吗","4,21"
625,"如何办电？,我需要要带有业执照复印件吗","4,21"
626,"您好，我想问一下怎么办电呢,我是机关事业单位的","4,40"
627,"您好，我想问一下怎么办电呢,我是代表学校来的","4,22"
628,"如何办电？,我是机关事业单位的","4,40"
629,"如何办电？,我是代表学校来的","4,22"
630,"您好，我想问一下怎么办电呢,要事业法人证书或组织机构代码证复印件吗","4,23"
631,"您好，我想问一下怎么办电呢,要带事业法人证书或组织机构代码证复印件吗","4,23"
632,"如何办电？,要事业法人证书或组织机构代码证复印件吗","4,23"
633,"如何办电？,要带事业法人证书或组织机构代码证复印件吗","4,23"
634,"您好，我想问一下怎么办电呢,我是军队的","4,24"
